id	tweet	subtask_a	subtask_b	subtask_c
80409	@USER T1960  Set 24 years before T1 in 1960 Texas t-800 with no skin sent to kill Sarah’s parents on their isolated farm b4 she is born  Sara dad played by Arnie fights t800 n wins but while holding defeated T800 get sucked to the future - explains why t800 R modeled after Arnie looks	NOT	NULL	NULL
69991	-💡Leaks💡- Here are two badges that Barbie has recently added to Royale High and looks like she is doing something with the Autumn town and Fantasia Getaway! @USER @USER @USER @USER URL	NOT	NULL	NULL
95160	@USER The War on Free Speech = ANTIFA &amp; Tech Giants	NOT	NULL	NULL
73310	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He looks familiar....serial female abuser maybe??	NOT	NULL	NULL
45577	@USER Can't a man call his dog without some old bat bitching about it ?   @USER	NOT	NULL	NULL
32335	@USER None. Gun control is a proven failure. Just like in Mexico. Rather we need to reintroduce moral teaching into schools and fix our Brocken mental health system.	NOT	NULL	NULL
50764	@USER Tina. She's traumatized and hated by Conservatives.	NOT	NULL	NULL
44199	"@USER You &amp; your husband are double-talking hypocrites. We can see right through your gun control"" facade. What you really want is for us to give up our guns while you &amp; your husband get to keep your guns."""	OFF	TIN	IND
60013	@USER Children  should be seen and not heard!!!	NOT	NULL	NULL
65270	@USER I hope that ENTIRE police department gets shut the f*ck down!Obviously you all feel like you're above the law.Obviously you are incapable of holding your OWN accountable for breaking the law.Obviously you undermine everything a police officer&amp;dept are SUPPOSED to be/do. Shameful!	OFF	TIN	OTH
98653	@USER I’m alright with this. If someone is dumb enough to try this then they deserve what ever they get. I can’t wait to hear about the first AntiFa idiot to get blown away after they tried to steal a gun from someone in a stand your ground state 😂	OFF	TIN	IND
49311	@USER @USER Her terms!? WTH She's running the show now so Kavanaugh's confirmation hearing is being delayed as the liberals want. Something is not right.🤔🤨	NOT	NULL	NULL
14880	"@USER Anne Coulter. Oh, and Jack Abramoff. You kids were stupid enough to be courted by Conservatives"" when they showed up on U.S. campuses, back in '80.   So, there's two..."""	OFF	TIN	GRP
23255	"@USER @USER @USER Conservatives are whining"". There, I fixed the typo for you."""	OFF	UNT	NULL
35539	@USER @USER @USER You must like the antifa style guy.  You don't know what a decent moral man looks like.	NOT	NULL	NULL
37442	#Tories #Labour #GE2017 #Conservatives Conservatives URL theresa_may: Since my very first day in 10DowningStreet I’ve made it my personal mission to fix our broken housing system. Doing so underpins so much of what this Government is… URL	NOT	NULL	NULL
25326	@USER @USER A bunch of liberals.  They can’t deliver	NOT	NULL	NULL
38273	@USER @USER You are very talented Clare. What else can you make out of paper? 😂😂😂	NOT	NULL	NULL
82437	@USER Why did the NDP and Liberals not give Doug Ford a standing ovation?  Cause it was “not-worth-standing” 😀	NOT	NULL	NULL
78442	1 Minute of Truth: Gun Control URL via @USER	NOT	NULL	NULL
36082	@USER @USER @USER @USER @USER Always has been a Tory !	NOT	NULL	NULL
25631	"@USER Thyats what happens when conservatives"" run the show. THey are more interested in not requiring regulations that could prevent these things than in doing whats right for the community. Short term profits are their be all and end all."""	NOT	NULL	NULL
11565	&gt;well...she is the most kindest person in the universe! She has  the most beautiful eyes...and hair. She was the first person...to be actually nice to me...  I only meet her a day ago...but I am absolutely smitten. URL	NOT	NULL	NULL
72781	@USER @USER @USER @USER This is all you Liberals have because you've been brainwashed to think this way. #GrowUp and #WalkAwayFromDemocrats	NOT	NULL	NULL
27732	"@USER That's heartbreaking to read. Keep being the best you. There are many that will see you in a Wow. Look at what he is doing"" and light up with pride.  Head high. One foot in front of the other."""	NOT	NULL	NULL
32760	@USER @USER And she is Canadian 🇨🇦	NOT	NULL	NULL
73365	@USER But I am a good woman with a gun @USER URL	NOT	NULL	NULL
93360	@USER Hope you blisters	OFF	TIN	IND
88297	@USER @USER Real conservatives are stepping up.	NOT	NULL	NULL
41993	@USER @USER @USER @USER @USER Any argument with liberals is same as forcing water through the steel. Their brains are contaminated and the process of healing seems impossible for them. Don't waste you precious time and words on them. These are not reasonable people. URL	OFF	TIN	GRP
16544	@USER @USER What did she do? The conservatives are no different	NOT	NULL	NULL
63480	@USER I believe you are the Peace of shit and you do not deserve a star!  #MAGA!!  GOD BLESS THE USA 🇺🇸 AND GOD BLESS PRESIDENT TRUMP!!!	OFF	TIN	IND
68105	@USER Lovely intelligent girl who knows what she is doing at such a young age	NOT	NULL	NULL
34194	@USER @USER Wow she is nuts!	NOT	NULL	NULL
87260	Should of known she wouldnt show up! Only accuse is in the dems playbook! When will people start understanding that the radical have taken over the party!  #ConfirmKavanaugh #MAGA #WednesdayWisdom #FortTrump #1linewed	OFF	TIN	GRP
91341	@USER @USER @USER if you're hosting them you are AT LEAST nominating them for a prize! Don't be teasers!	NOT	NULL	NULL
21448	@USER I'm not the one deleting my tweets so people can't see the unprompted and unwarranted undeserved personal attack you commenced our interaction with  And how and why you got so far up my nose that I responded in the kind of language you are clearly more familiar with than I	NOT	NULL	NULL
87291	:  😂 you are so extra. URL	NOT	NULL	NULL
27148	@USER @USER @USER She’s confused after all she is only a poor struggling socialist	OFF	TIN	IND
14283	@USER Can someone tell this dumb we are a republic	OFF	UNT	NULL
42106	@USER 🖤 Dyrus you are a fucking worthless braindead scumfuck bastard pile of trash mental dickface that should be gunned down in the street like the degenerate you are🖤	OFF	TIN	IND
39916	@USER @USER Yes you are very wrong	NOT	NULL	NULL
65293	@USER Give me a break!!!	NOT	NULL	NULL
23593	@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!	OFF	TIN	GRP
54364	@USER @USER @USER @USER I’m not affiliated with any party. You don’t care if he is innocent or not. You’re just a party jackoff.   See how that works.	NOT	NULL	NULL
12532	@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!	OFF	TIN	IND
45681	@USER Everybody!! Criticize our #POTUS and deal with it! He will still be prez when you wake up tomorrow morning! Ha!	NOT	NULL	NULL
35087	6d/. They won't be able to make it after January! There will be millions HOMELESS and STARVING! You will see a LOT MORE BEGGING on the STREETS. People living in the woods. THIS is so the rich   #Conservatives #Christians #WhiteSupremacists #MAGA #MAGAVeterans #MAGATalk URL	NOT	NULL	NULL
91783	@USER Hm? Of course.	NOT	NULL	NULL
38468	"@USER It was enough to slow her to a stop, she yelped loudly.  ....?!""  There is fear in her eyes, and thirium leaking from the gunshot wounds, but she is going nowhere.  ""I have..no desire to die."""""	NOT	NULL	NULL
34758	@USER @USER @USER @USER What’s the difference between Antifa and the brown shirts? Nothing URL	NOT	NULL	NULL
25527	@USER @USER @USER Today I am happy for you as you succeed in your work. The award you are rewarded is for you effortless trying. I wish many more awards in your life. It is the beginning of journey and lots of things are yet to achieve. Congratulation for winning this award dear @USER	NOT	NULL	NULL
58154	@USER I hate politics! You #CNN are despicable. Liberals are treating Judge Kavanaugh  like he’s some sort of serial rapist that they’ve captured at last. #RedWave #voteyes #innocent until proven guilty.	OFF	TIN	GRP
37450	#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL	OFF	TIN	GRP
71969	@USER And here are an Antifa Group after Old Boy Nazi Soros forgot to pay them... URL	NOT	NULL	NULL
49770	@USER @USER Picture of #Antifa protest: URL	NOT	NULL	NULL
92775	@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.	OFF	TIN	IND
68130	@USER @USER @USER @USER @USER Yes usually in THOSE countries people kill gays cuz religion advise them to do it and try to point this out and antifa will beat you.  No matter how u try in america to help gay in those countries it will have no effect cuz those ppl hate america.	NOT	NULL	NULL
19848	@USER my mom makes literally everyone. you are my true mother	NOT	NULL	NULL
38445	@USER Dick Drunk ..... it’s the real deal.	NOT	NULL	NULL
85106	@USER @USER Didn’t even watch. All liberals on there high horses.	NOT	NULL	NULL
92791	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I think he's a comrade URL	NOT	NULL	NULL
80524	@USER @USER Yes she is not normal. She needs a good mental check.	NOT	NULL	NULL
81364	#DickDurbin is from Illinois. #Chicago has the strictest gun control and is a gang and drug killing field.	NOT	NULL	NULL
92114	"@USER Tom Marvollo Riddle. Evan will lose his dick if he fucks around he knows it. Cause he is already after a lady""  She nods and looked at Evan.  Evan grins at her and stayed silent.  He did liked to fuck around but he knew he could not hurt his date"""	OFF	TIN	IND
27374	@USER @USER You defending sex offenders shows you for who you are.  I don't waste my time with your types	OFF	TIN	IND
93437	@USER @USER Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!	OFF	TIN	IND
84599	@USER She is right.  Liberals do not listen.  It doesn’t matter what the taxpayer wants Trudeau does not listen.  Maybe to Islam but nothing else	NOT	NULL	NULL
10586	@USER Good for you Jimmy... your one pare will offset the 50% plunge their market shares are about to take	NOT	NULL	NULL
68303	@USER @USER @USER @USER @USER if you are in a state with medical pot go get him some brownies or a tincture it will help.	NOT	NULL	NULL
63536	@USER @USER @USER Please can I have some of whatever it is you’ve been smoking?  Thats some top quality shit you’re coming out with.	OFF	TIN	GRP
96512	@USER Isn't he about to marry Steven Baldwin's daughter? He'll be sporting a MAGA hat in no time.	NOT	NULL	NULL
50222	@USER Here he is! Peaking out of a Hizbollah flag. URL	NOT	NULL	NULL
41955	@USER She is a nut case	OFF	TIN	IND
27910	@USER - that he is but Jace is also worth it. The hetero keep winning.	NOT	NULL	NULL
46948	@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.	NOT	NULL	NULL
68914	@USER @USER Rodenbury was against violence and would have advocated for gun control.	NOT	NULL	NULL
74529	@USER I neither side with the Klan nor Antifa.  I stay out of family squabbles. Dems can clean up their own bastard children.  Perhaps you could clarify how I do t support the 14th.	OFF	TIN	IND
55349	@USER This whole thing has been a sham from the start!	OFF	TIN	IND
15290	@USER @USER Them dreads be dry asfuck my dude	NOT	NULL	NULL
30832	@USER My prediction brother love breaks in the cell and beats up roman till he is passed out and braun wins aka this is the brother love heel turn and brother love makes his return as manger of braun with ziggler and drew	NOT	NULL	NULL
73169	@USER I am so proud of my colleague Anjali Van Drie! She is such a deserving recipient of the Florida Association for Behavior Analysis-Charles Kimber Public Service Award. #ABA #Leadership #ChampionForFamilies	NOT	NULL	NULL
17313	@USER Same celebrities ready to give Harvey Weinstein a second chance. Convinced liberals are evil and must be soundly defeated yet?	NOT	NULL	NULL
72264	"@USER You are the one that left on his own. I'm not your daddy to tell you to stay, even if I do, you won't anyway.""  There's just no in hell way that Cerberus would ever be soft to Dante and respect him right? Two can play at this game."""	NOT	NULL	NULL
27906	@USER DONT WORWEE GWEEK I HAVE MULTIPLE ANXIETYS TOO YOU ARE NWOT AWONE! URL	NOT	NULL	NULL
